hsa:100129271	XP32
hsa:100129278	TDRD15
hsa:100129307	putative UPF0607 protein ENSP00000383144
hsa:100129361	SMIM10L1
hsa:100129385	C9orf92
hsa:100129385	Em:AL513424.1
hsa:100129396	FAM106C
hsa:100129396	FAM106CP
hsa:100129407	DMRTC1-AS1
hsa:100129407	FAM236A
hsa:100129407	LINC00684
hsa:100129480	C3orf83
hsa:100129480	MKRN2-AS1
hsa:100129480	MKRN2OS
hsa:100129484	uncharacterized LOC100129484
hsa:100129515	ETDA
hsa:100129515	ETDB
hsa:100129515	LINC00633
hsa:100129520	TEX13C
hsa:100129528	MUC8
hsa:100129543	ZNF730
hsa:100129583	FAM47E
hsa:100129654	bHLHa25
hsa:100129654	TCF24
hsa:100129654	TCF-24
hsa:100129669	bA20A20.1
hsa:100129669	C9orf134
hsa:100129669	IZUMO3
hsa:100129697	uncharacterized LOC100129697
hsa:100129792	CCDC152
hsa:100129792	CH5400
hsa:100129836	COL4A2-AS2
hsa:100129842	ZNF102
hsa:100129842	ZNF737
hsa:100129924	TMEM269
hsa:100129969	FAM205C
hsa:100129969	FAM205CP
hsa:10013	CPBHM
hsa:10013	HD6
hsa:10013	HDAC6
hsa:10013	JM21
hsa:10013	PPP1R90
hsa:100130086	HSFX2
hsa:100130274	CCDC166
hsa:100130301	C8orf89
hsa:100130302	FAM48B1
hsa:100130302	SPT20L
hsa:100130302	SUPT20HL1
hsa:100130311	C17orf107
hsa:100130348	TMEM262
hsa:100130361	CXorf49
hsa:100130361	CXorf49B
hsa:100130519	TMEM221
hsa:100130520	CD300H
hsa:100130520	CD300Hs
hsa:100130613	CXorf64
hsa:100130613	PRR32
hsa:100130705	ATP6V1FNB
hsa:100130733	LRRC70
hsa:100130733	SLRN
hsa:100130742	LRRC69
hsa:100130771	EFCAB10
hsa:100130827	SBK3
hsa:100130827	SGK110
hsa:100130890	TSTD3
hsa:100130933	C17orf110
hsa:100130933	ELN
hsa:100130933	SMIM6
hsa:100130958	MRP2
hsa:100130958	SYCE1L
hsa:100130988	C7orf72
hsa:100130988	SPATA48
hsa:100131017	MZF-3
hsa:100131017	ZNF316
hsa:100131107	putative UPF0607 protein ENSP00000383783
hsa:100131137	BSP1
hsa:100131137	BSPH1
hsa:100131137	ELSPBP2
hsa:100131187	KAT
hsa:100131187	TST
hsa:100131187	TSTD1
hsa:100131211	NEMP2
hsa:100131211	TMEM194B
hsa:100131244	ANKRD63
hsa:100131303	DPEP2NB
hsa:100131378	C11orf91
hsa:100131390	SP9
hsa:100131390	ZNF990
hsa:100131439	CD300D
hsa:100131439	CD300LD
hsa:100131439	CLM-4
hsa:100131439	CLM-5
hsa:100131439	CMRF35A4
hsa:100131439	CMRF35-A4
hsa:100131539	ZNF705E
hsa:100131608	PRR23D1
hsa:100131608	PRR23D2
hsa:100131755	ARMCX4
hsa:100131755	CXorf35
hsa:100131755	GASP4
hsa:100131801	C19orf79
hsa:100131801	PET100
hsa:100131827	OB1
hsa:100131827	X17
hsa:100131827	ZNF717
hsa:100131827	ZNF838
hsa:100131897	C5orf57
hsa:100131897	FAM196B
hsa:100131897	INSYN2B
hsa:100131902	KAP25.1
hsa:100131902	KRTAP25-1
hsa:100131980	ZNF705G
hsa:100132015	TEX13D
hsa:100132074	FOXO6
hsa:100132146	FAM240A
hsa:100132202	golgin subfamily A member 6-like protein 22
hsa:100132247	NPIPB5
hsa:100132285	183ActI
hsa:100132285	CD158b
hsa:100132285	CD158J
hsa:100132285	cl-49
hsa:100132285	KIR2DS2
hsa:100132285	KIR-2DS2
hsa:100132285	NKAT5
hsa:100132285	NKAT-5
hsa:100132304	FAM236B
hsa:100132386	KAP4.9
hsa:100132386	KRTAP4-9
hsa:100132396	ZNF705B
hsa:100132399	GAGE-12B
hsa:100132399	GAGE12D
hsa:100132406	AB6
hsa:100132406	AG1
hsa:100132406	NBPF10
hsa:100132406	NBPF9
hsa:100132463	CLDN21
hsa:100132463	CLDN24
hsa:100132476	KAP4.7
hsa:100132476	KRTAP4.7
hsa:100132476	KRTAP4-7
hsa:100132565	GOLGA8F
hsa:100132911	C20orf143
hsa:100132911	DPH3B
hsa:100132911	DPH3P1
hsa:100132911	ZCSL1
hsa:100132916	FAM159B
hsa:100132916	SHISAL2B
hsa:100132963	CXorf68
hsa:100132963	SMIM9
hsa:100132994	CXorf49
hsa:100132994	CXorf49B
